date,MINTEMP,MAXTEMP,HUMIDITY,OT,fact
2012-08-31 06:00:00,27,32.0,60,90,"It is cloudy with scattered showers or thunderstorms, and the rain is relatively heavy at some times. The temperature ranges from 27 to 32 degrees Celsius; the southerly wind is at magnitude 2 to 3; the relative humidity is 60% to 90%."
2012-08-31 11:00:00,29,32.0,65,90,"Cloudy, with showers or thunderstorms and heavier rain at times; temperature 29-32°C; easterly wind of level 2; relative humidity 65%-90%."
2012-08-31 16:00:00,27,32.0,65,90,"Cloudy, with showers or thunderstorms, and relatively heavy rain at times; temperature 27-32°C; east wind 2-3 levels; relative humidity 65%-90%."
2012-09-01 06:00:00,26,32.0,65,90,Cloudy with scattered showers; temperature 26-32°C; east wind 2-3; relative humidity 65%-90%.
2012-09-01 11:00:00,29,32.0,65,85,"Cloudy, with short-term showers occasionally; temperature 29-32°C; easterly wind of grade 2-3; relative humidity 65%-85%."
2012-09-01 16:00:00,26,32.0,60,95,"Cloudy, with short-term showers at times; temperature 26-32°C; easterly wind level 3, and the wind force in coastal areas and highlands (high-rise buildings) is 4-5 levels, with gusts about 6 levels; relative humidity 60%-95%."
2012-09-02 06:00:00,25,32.0,55,95,"Cloudy, with showers for a short time; temperature 25-32°C; east wind level 3, gusts of 4-5 levels; relative humidity 55%-95%."
2012-09-02 11:00:00,28,32.0,55,90,"It is cloudy, with scattered showers for a short time; the temperature is 28-32°C; the easterly wind is level 3, with gusts of 4-5 levels; the relative humidity is 55%-90%."
2012-09-02 16:00:00,26,32.0,55,95,"It is cloudy, with showers or thunderstorms, and local areas have relatively heavy rainfall; the temperature is 26-32°C; the easterly wind is level 3, with gusts of 4-5 levels; the relative humidity is 55%-95%."
2012-09-03 06:00:00,26,32.0,55,95,"Cloudy with scattered showers or thunderstorms, with locally heavy rain; temperature 27-32°C; easterly wind of grade 3 with gusts of grade 4; relative humidity 55%-95%."
2012-09-03 11:00:00,28,32.0,60,85,"Cloudy, with short-term showers or thunderstorms at times; temperature 29-32°C; east wind of grade 2-3; relative humidity 60%-85%."
2012-09-03 16:00:00,27,32.0,60,90,Cloudy with short-term showers or thunderstorms occasionally; temperature 27-32°C; east wind of 2-3 levels; relative humidity 60%-90%.
2012-09-04 06:00:00,26,32.0,60,90,"Cloudy, with short-term showers or thunderstorms at times; temperature 26-32°C; east wind level 2-3; relative humidity 50%-90%."
2012-09-04 11:00:00,28,32.0,60,80,"It is cloudy with sunny intervals, with occasional short-term showers or thunderstorms occasionally; the temperature is 28-32°C; the east wind is grade 2-3; the relative humidity is 60%-80%."
2012-09-04 16:00:00,25,30.0,65,95,"Overcast to cloudy with intervals, with showers or thunderstorms, and local heavy rain; temperature 25-30°C; east wind 2-3 levels, 4-5 levels along the coast, gusts to 7 levels; relative humidity 65%-95%."
2012-09-05 06:00:00,25,30.0,65,95,"Cloudy, with showers or thunderstorms in the afternoon; temperature 25-30°C; easterly wind of 2-3 levels, 4 levels along the coast, gusts of about 6 levels; relative humidity 65%-95%."
2012-09-05 11:00:00,27,30.0,60,90,"Cloudy, with showers or thunderstorms in the afternoon; temperature 27-30°C; easterly wind level 2-3, level 4 along the coast, gust 5-6; relative humidity 60%-90%."
2012-09-05 16:00:00,26,32.0,60,90,"Cloudy, with short intermittent showers; temperature 26-32°C; easterly wind of 2-3 levels; relative humidity 60%-90%."
2012-09-06 06:00:00,28,32.0,55,85,"Cloudy, with local short-term showers; temperature 28-32°C; eastward wind of 2-3 levels; relative humidity 55%-85%."
2012-09-06 11:00:00,28,32.0,55,80,Cloudy with scattered showers; temperature 28-32°C; easterly wind of 2-3 levels; relative humidity 55%-80%.
2012-09-06 16:00:00,27,32.0,55,90,It's cloudy with scattered showers or thunderstorms; temperature is 27-32°C; east wind of grade 2; relative humidity is 55%-90%.
2012-09-07 06:00:00,28,32.0,60,85,"Cloudy, with local showers or thunderstorms in some areas, sufficient sunlight in the afternoon; temperature 28-32°C; east wind turning to southeastern wind 2 to 3 levels; relative humidity 60%-85%."
2012-09-07 11:00:00,28,31.0,65,95,"Cloudy, with scattered showers or thunderstorms; temperature 28-31°C; easterly wind of grade 2 to 3; relative humidity 65%-95%."
2012-09-07 16:00:00,27,32.0,60,90,"It is cloudy, with local short-term showers in some areas; temperature ranges from 27 to 32℃; easterly wind of grade 2 to 3; relative humidity is 60% to 90%."
2012-09-08 06:00:00,26,32.0,60,90,"Cloudy to partly sunny, hot weather; temperature 26-32°C; east wind level 2-3; relative humidity 60%-90%."
2012-09-08 11:00:00,29,33.0,60,85,"Cloudy, hot weather with partial thunderstorms in the afternoon; temperature 29-33°C; east by 2 levels; relative humidity 60%-85%."
2012-09-08 16:00:00,26,32.0,60,95,"Sunny intervals with cloudy periods, hot weather, with local showers or thunderstorms in the afternoon; temperature 26-32°C; east wind of grade 2; relative humidity 60%-95%."
2012-09-09 06:00:00,26,32.0,60,95,"Sunny intervals and cloudy, hot weather, with local showers or thunderstorms around noon; temperature 26-32°C; northeasterly wind of magnitude 2; relative humidity 60%-95%."
2012-09-09 11:00:00,29,33.0,55,80,"Sunny intervals and cloudy, hot weather, local showers or thunderstorms around noon; temperature 29-33°C; northeasterly wind of level 2; relative humidity 55%-85%."
2012-09-09 16:00:00,27,33.0,65,95,"Sunny intervals with cloudy periods, hot weather, with scattered showers or thunderstorms around noon; temperature 27-33°C; east to southeast wind of grade 2; relative humidity 65%-95%."
2012-09-10 06:00:00,27,33.0,65,95,"Sunny intervals and cloudy, hot weather, with local short-term showers or thunderstorms in the afternoon; temperature 27-33°C; east to southeast wind level 2; relative humidity 65%-95%."
2012-09-10 11:00:00,28,33.0,55,85,"It is cloudy with intervals of sunny periods, the weather is hot, and there are local short-term showers or thunderstorms in the afternoon; the temperature is 28-33°C; southeasterly wind of grade 2; relative humidity is 55%-85%."
2012-09-10 16:00:00,27,33.0,55,90,"Cloudy with sunny intervals, with local short-term showers; temperature 27-33°C; southerly wind of grade 2; relative humidity 55%-90%."
2012-09-11 06:00:00,27,33.0,55,90,"Cloudy intervals with sunny spells, with local short-term showers at times; temperature 27-33°C; southerly wind of grade 2; relative humidity 55%-90%."
2012-09-11 11:00:00,27,33.0,55,90,Sunny intervals and cloudy; temperature 27-33°C; east wind of level 2; relative humidity 55%-90%.
2012-09-11 16:00:00,27,33.0,50,90,"Mostly sunny, hot weather; temperature 27-33°C; easterly wind level 2; relative humidity 50%-90%."
2012-09-12 06:00:00,27,33.0,50,90,"Sunny intervals and cloudy, hot weather, with local short-term showers; temperature 27-33°C; easterly wind of magnitude 2; relative humidity 50%-90%."
2012-09-12 11:00:00,29,33.0,50,85,Cloudy with scattered showers; temperature 29-33°C; east wind of magnitude 2; relative humidity 50%-85%.
2012-09-12 16:00:00,26,32.0,50,90,"Tonight through tomorrow noon it will be cloudy, with hot weather and showers or thunderstorms in the afternoon; temperature 26-32°C; east wind turning to northeast wind at grades 2-3, and the wind force along the coast increases to grades 4-5; relative humidity 50%-90%."
2012-09-13 06:00:00,27,33.0,50,90,"It is hot, and there will be showers in the afternoon; the temperature is 27-33°C; the wind turns from east to northeast at a speed of 2-3 levels; the relative humidity is 60%-95%."
2012-09-13 11:00:00,26,32.0,55,95,"Mainly sunny, hot weather, gradually turning cloudy in the afternoon with showers or thunderstorms; temperature 26-32°C; east to northeast wind level 2-3, and the wind force in coastal areas gradually increases to level 4; relative humidity 55%-95%."
2012-09-13 16:00:00,24,30.0,50,90,"Showers turning to cloudy; temperature 24-30°C; northeasterly winds of 2-3 levels, 4-5 levels in coastal areas, gusts of 6 levels; relative humidity 50%-90%."
2012-09-14 06:00:00,23,30.0,50,90,"It is sunny and dry, and it is cool in the morning and evening; the temperature is 23-30°C; the northeasterly wind is at level 2-3; the relative humidity is 50%-80%."
2012-09-14 11:00:00,26,30.0,50,80,"Cloudy, dry weather, cool in the morning and evening; temperature 26-30°C; northeasterly wind of grade 2-3, coastal wind of grade 4-5; relative humidity 50%-80%."
2012-09-14 16:00:00,24,30.0,45,70,"Cloudy to sunny, dry weather; temperature 24-30°C; north wind level 3, coastal wind force 4-5; relative humidity 50%-70%."
2012-09-15 06:00:00,21,30.0,50,80,Cloudy with scattered showers in some areas turning to sunny; temperature 21-30°C; northerly wind 2-3 levels; relative humidity 50%-80%.
2012-09-15 11:00:00,25,29.0,50,65,"Cloudy, relatively dry weather; temperature 25-29°C; northerly wind of 2-3 levels; relative humidity 50%-65%."
2012-09-15 16:00:00,23,30.0,40,65,"Cloudy to sunny, dry weather; temperature 23-30°C; north wind 2-3; relative humidity 40%-65%."
2012-09-16 06:00:00,23,30.0,40,65,"Sunny intervals and cloudy, dry weather; temperature 23-30°C; north wind level 2-3; relative humidity 40%-65%."
2012-09-16 11:00:00,26,30.0,40,65,"Sunny, dry air; temperature 26-30°C; northerly wind of 2-3 levels; relative humidity 40%-65%."
2012-09-16 16:00:00,23,31.0,40,65,"Sunny intervals with cloudy periods, dry air; temperature 23-31°C; north wind 2-3 levels; relative humidity 40%-70%."
2012-09-17 06:00:00,23,31.0,40,60,Sunny and dry; temperature 23-31°C; north wind 2-3 levels; relative humidity 40%-60%.
2012-09-17 11:00:00,27,31.0,40,60,Sunny and dry; temperature 27-31°C; north wind level 2-3; relative humidity 40%-60%.
2012-09-17 16:00:00,23,31.0,40,65,Sunny and dry; temperature 23-31°C; north wind 2-3 levels; relative humidity 40%-65%.
2012-09-18 06:00:00,24,31.0,30,60,Fine and dry; temperature 24-31°C; northerly wind of grade 2; relative humidity 30%-60%.
2012-09-18 11:00:00,27,31.0,35,60,Cloudy and sunny intervals; temperature 27-31°C; north wind of grade 2; relative humidity 35%-60%.
2012-09-18 16:00:00,25,31.0,45,75,"Overcast to cloudy; temperature 25-31°C; east by southeast wind, 2 levels; relative humidity 45%-75%."
2012-09-19 06:00:00,27,31.0,50,80,Overcast to partly cloudy; temperature 27-31°C; east wind of 2 levels; relative humidity 50%-80%.
2012-09-19 11:00:00,27,31.0,50,80,Cloudy to partly cloudy with mild to light haze; temperature 27-31°C; east wind level 2; relative humidity 50%-80%.
2012-09-19 16:00:00,25,29.0,65,85,At night it is cloudy and in the daytime it will turn to scattered showers; temperature is 25-29°C; east wind is 2-3 levels; relative humidity is 65%-85%.
2012-09-20 06:00:00,25,29.0,60,80,"Cloudy to overcast with intervals, scattered showers; temperature 25-29°C; easterly wind of magnitude 2; relative humidity 60%-80%."
2012-09-20 11:00:00,26,30.0,65,85,"Mainly cloudy, with scattered showers in some areas; temperature 26-30°C; easterly wind of level 2; relative humidity 65%-85%."
2012-09-20 16:00:00,26,31.0,60,85,"Mainly cloudy, with scattered showers in some areas; temperature 26-31°C; east wind of magnitude 2; relative humidity 60%-85%."
2012-09-21 06:00:00,26,31.0,60,85,"Cloudy, with scattered showers in some areas; temperature 26-31°C; east wind, level 2; relative humidity 60%-85%."
2012-09-21 11:00:00,27,31.0,60,85,"Cloudy, with scattered showers in some areas; temperature 27-31°C; easterly wind of magnitude 2; relative humidity 60%-85%."
2012-09-21 16:00:00,26,31.0,55,95,"Mostly cloudy, with localized showers; temperature 26-31°C; east wind of 2; relative humidity 55%-95%."
2012-09-22 06:00:00,27,31.0,60,85,"Mostly cloudy to sunny intervals, with local short-term scattered light rain; temperature 27-31°C; east wind, grade 2; relative humidity 60%-85%."
2012-09-22 11:00:00,27,32.0,60,85,"Cloudy to partly sunny, with local short-term scattered light rain; temperature 27-32°C; east wind of grade 2; relative humidity 60%-85%."
2012-09-22 16:00:00,26,32.0,60,85,"Cloudy, with scattered showers in some areas; temperature 26-32°C; east wind of magnitude 2; relative humidity 60%-90%."
2012-09-23 06:00:00,26,32.0,60,90,"Mostly cloudy with intervals of sunny periods, scattered showers in some areas; temperature 26-32°C; east wind level 2; relative humidity 60%-90%."
2012-09-23 11:00:00,28,33.0,60,90,It is cloudy with scattered showers in some areas; temperature is 28-33°C; northeasterly wind of 2 levels; relative humidity is 60%-90%.
2012-09-23 16:00:00,26,31.0,55,90,Cloudy with short-term showers; temperature 26-31°C; northeasterly wind of grade 2; relative humidity 55%-90%.
2012-09-24 06:00:00,26,30.0,60,90,"Cloudy turning overcast, with showers or thunderstorms; temperature 26-30°C; northeastern wind level 2-3; relative humidity 60%-90%."
